,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
4060, ,1229,C,  32,0,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山本　哲也,,,,,,,,,,,,,20211215,,,,,,, ,1240,B,  89,912,2152,大阪府大阪市北区鶴野町１－９,7120001103691,ヤンマーエネルギーシステム（株）,,,,,,,,,,,,, ,1149,○, 108,876,2025, ,1331,○, 934,0,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1322,○,  54,754,2076,,,,,,,,,,,,
4061, ,878,C, 432,0,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊丹　一弘,,,,,,, ,1100,○,  50,1302,2402,20211215,,,,,,, ,1079,B, 168,869,1948,東京都新宿区西新宿７－７－３０,1011001023797,（株）有電社,,,,,,,,,,,,, ,792,○, 614,0,792, ,1041,○,1106,0,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1113,○,  49,979,2092,,,,,,,,,,,,
4062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小島　兼隆,,,,,,,,,,,,,20211215,,,,,,, ,1493,B,  44,795,2288,東京都品川区旗の台二丁目８番２１号,4010701009970,（株）雄電社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063, ,834,B, 180,952,1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,窪田　裕志,,,,,,, ,735,○, 664,0,735,20211215,,,,,,, ,926,B, 340,664,1590,富山県魚津市釈迦堂１丁目１１番２０号,2230001007234,ユウホー設備（株）,,,,,,,,,,,,,,,,,,, ,801,○,1930,0,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,801,○, 577,0,801,,,,,,,,,,,,
4064, ,770,C, 774,0,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石田　勝一,,,,,,, ,702,○, 768,0,702,20211215,,,,,,, ,864,B, 336,735,1599,愛知県名古屋市中川区中郷４－３８,8180001021276,（株）陽光電気工業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,785,○, 608,0,785,,,,,,,,,,,,
4065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横山　隆之,,,,,,,,,,,,,20211215,,,,,,, ,917,B, 264,835,1752,三重県松阪市嬉野新屋庄町１４８６－２,8190001010749,横山総合設備（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,871,○, 444,0,871,,,,,,,,,,,,
4066, ,748,C, 861,0,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横山　剛史,,,,,,, ,773,○, 580,0,773,20211215,,,,,,, ,931,B, 224,895,1826,福井県福井市下馬２－２０４,5210001004429,横山電機（株）,,,,,,,,,,,,, ,722,○, 761,0,722, ,907,○,1321,0,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,863,○, 456,0,863,,,,,,,,,,,,
4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吉田　博,,,,,,, ,709,○, 230,695,1404,20211215,,,,,,, ,767,B, 292,934,1701,宮城県塩竈市旭町２０－２３,4370601000928,吉田電設（株）,,,,,,,,,,,,,,,,,,, ,696,○,2521,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,696,○, 711,0,696,,,,,,,,,,,,
4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吉見　明博,,,,,,, ,768,○, 594,0,768,20211215,,,,,,, ,984,B, 237,817,1801,三重県四日市市蔵町８－１３,7190001016722,四日市電機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,882,○, 427,0,882,,,,,,,,,,,,
4069, ,772,C, 764,0,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,早川　史洋,,,,,,,,,,,,,20211215,,,,,,, ,865,C, 449,0,865,愛知県豊橋市牛川通５－７－１４,6180301004858,アール電装中部（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,742,○, 670,0,742,,,,,,,,,,,,
4070, ,769,C, 779,0,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,須貝　俊二,,,,,,,,,,,,,20211215,,,,,,, ,803,C, 588,0,803,東京都昭島市拝島町３９７５－１８,5012801007003,（株）ＩＨＩジェットサービス,,,,,,,,,,,,, ,821,○, 559,0,821, ,803,○,1912,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,803,○, 572,0,803,,,,,,,,,,,,
4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野村　靖之,,,,,,, ,877,○, 146,893,1770,20211215,,,,,,, ,879,C, 410,0,879,石川県白山市向島町１１００,2220001000603,（株）ＩＣＣサービスセンター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桑村　明,,,,,,, ,613,○, 927,0,613,20211215,,,,,,, ,626,C, 918,0,626,大阪府堺市堺区錦之町西３－３－２７,9120101027731,アイ・テイ・エイ・ヴイデオ・サービス（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高橋　勇,,,,,,, ,844,○, 479,0,844,20211215,,,,,,, ,706,C, 798,0,706,大阪府大阪市東淀川区菅原２－７－１２,6120001051066,アイテック（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,重松　雅男,,,,,,, ,837,○, 485,0,837,20211215,,,,,,, ,855,C, 473,0,855,大阪府大阪市鶴見区横堤１－６－４５,5120001059804,アイ電気通信（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,867,○, 448,0,867,,,,,,,,,,,,
4075,-01,1026,C, 183,0,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮崎　幸二,,,,,,,,,,,,,20211215,,,,,,,-01,1102,C, 116,0,1102,東京都世田谷区代田３－３６－３,2010901000236,アイ・ビー・テクノス（株）,,,,,,,,,,,,,,,,,,,-02,911,○,1311,0,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-01,911,○, 385,0,911,,,,,,,,,,,,
4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河原　功一,,,,,,,,,,,,,20211215,,,,,,, ,796,C, 606,0,796,東京都港区芝浦３－１６－２０,3010401053601,アイピー・パワーシステムズ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,822,○, 541,0,822,,,,,,,,,,,,
4077, ,782,C, 727,0,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小野　隆二郎,,,,,,,,,,,,,20211215,,,,,,, ,772,C, 653,0,772,福岡県北九州市八幡西区黒崎城石３－４,6290801009536,アイム電機工業（株）,,,,,,,,,,,,, ,870,○, 497,0,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078, ,762,C, 797,0,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石川　勝秀,,,,,,,,,,,,,20211215,,,,,,, ,715,C, 782,0,715,山梨県甲府市和戸町３９０－３,2090001000030,（株）アイメック,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079, ,767,C, 780,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐野　靖浩,,,,,,, ,757,○, 613,0,757,20211215,,,,,,, ,614,C, 935,0,614,静岡県静岡市駿河区西脇１１６０－１,2080001000980,（株）アオイテレテック,,,,,,,,,,,,,,,,,,, ,614,○,2739,0,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,-01,776,C, 753,0,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,市川　通子,,,,,,,,,,,,,20211215,,,,,,,-01,863,C, 454,0,863,三重県津市丸之内１１－４,6190002000024,（有）青木電業,,,,,,,,,,,,,,,,,,,-01,766,○,2151,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-01,766,○, 641,0,766,,,,,,,,,,,,
4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐藤　文則,,,,,,, ,677,○, 835,0,677,20211215,,,,,,, ,666,C, 866,0,666,新潟県新潟市東区本所１－１３－１８,6110001000172,（株）アオスフィールド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082, ,492,C,1400,0,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,近藤　宏樹,,,,,,,,,,,,,20211215,,,,,,, ,498,C, 983,0,498,東京都新宿区北新宿２－５－１９,7011101079916,碧峰（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,川瀬　知幸,,,,,,, ,740,○, 643,0,740,20211215,,,,,,, ,760,C, 680,0,760,愛知県豊橋市吉川町１５１－２,1180301008599,（株）アコードエンジニアリング,,,,,,,,,,,,,,,,,,, ,629,○,2719,0,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084, ,664,C,1248,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,濱津　充,,,,,,, ,876,○, 446,0,876,20211215,,,,,,, ,718,C, 773,0,718,福島県郡山市安積町日出山４－１２３,7380001004427,安積電気通信興業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085, ,1157,B, 131,719,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三浦　良友,,,,,,,,,,,,,20211215,,,,,,, ,894,C, 366,0,894,愛知県名古屋市北区玄馬町１４９,2180001011480,（株）朝日機器エンジニアリング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,村上　博崇,,,,,,,,,,,,,20211215,,,,,,, ,991,C, 210,0,991,大阪府大阪市北区天満２－７－３０,3120001059608,朝日企業（株）,,,,,,,,,,,,, ,957,○, 154,849,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,922,○, 376,0,922,,,,,,,,,,,,
4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,藤森　健,,,,,,, ,768,○, 219,691,1459,20211215,,,,,,, ,1024,C, 174,0,1024,岡山県倉敷市新田２４０３－１,6260001012467,旭テクノプラント（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1071,○, 263,0,1071,,,,,,,,,,,,
4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,服部　秋浩,,,,,,,,,,,,,20211215,,,,,,,-24,727,C,  特,1109,1836,愛知県名古屋市東区代官町１９－２１,3180001061616,朝日電機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089, ,508,C,1397,0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小林　一正,,,,,,,,,,,,,20211215,,,,,,, ,481,C, 986,0,481,東京都昭島市武蔵野３－１０－２,4012801001873,アサヒ電機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090, ,765,C, 787,0,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,恒川　賢太,,,,,,, ,1089,○,  41,1426,2515,20211215,,,,,,,-29,902,C,  特,807,1709,愛知県名古屋市中村区本陣通４－４８,9180001029260,朝日電気工業（株）,,,,,,,,,,,,,,,,,,, ,885,○, 821,624,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,911,○, 136,646,1557,,,,,,,,,,,,
4091, ,690,C,1152,0,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,寺田　徹,,,,,,, ,723,○, 692,0,723,20211215,,,,,,, ,939,C, 291,0,939,静岡県浜松市中区元魚町１５０番地,6080401000271,東電設工業（株）,,,,,,,,,,,,,,,,,,, ,823,○,1762,0,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,891,○, 411,0,891,,,,,,,,,,,,
4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木越　健二,,,,,,, ,962,○, 385,0,962,20211215,,,,,,, ,851,C, 485,0,851,東京都港区芝浦４－１６－２３,3120001073443,（株）アセント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093, ,1197,B,  38,946,2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,足立　満,,,,,,,,,,,,,20211215,,,,,,, ,801,C, 592,0,801,愛知県名古屋市中村区名駅南三丁目７番７号,8180001029303,足立工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094, ,612,C,1337,0,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,秋山　英樹,,,,,,,,,,,,,20211215,,,,,,, ,598,C, 951,0,598,茨城県水戸市袴塚２丁目４番４６,3050001003300,（株）アビック,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095, ,995,C, 211,0,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蓑島　裕和,,,,,,, ,1045,○, 338,0,1045,20211215,,,,,,, ,1007,C, 191,0,1007,岐阜県岐阜市茜部菱野４－１３４,4200001001378,アプロ通信（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096, ,579,C,1375,0,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,川上　英則,,,,,,,,,,,,,20211215,,,,,,, ,567,C, 967,0,567,茨城県水戸市白梅一丁目７番１１号,8050001000037,（株）アメニティ・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097, ,734,C, 921,0,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新井　博,,,,,,,,,,,,,20211215,,,,,,, ,930,C, 308,0,930,長野県駒ヶ根市赤穂４７２９－１,8100001021093,新井電気工業（株）,,,,,,,,,,,,,,,,,,, ,793,○,1983,0,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,793,○, 594,0,793,,,,,,,,,,,,
4098, ,924,B, 132,952,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,旭　良夫,,,,,,, ,695,○, 795,0,695,20211215,,,,,,, ,861,C, 460,0,861,富山県富山市桃井町１－２－９,4230001000170,（株）アルタ,,,,,,,,,,,,, ,693,○, 866,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,829,○, 530,0,829,,,,,,,,,,,,
4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杉山　尚樹,,,,,,, ,876,○, 445,0,876,20211215,,,,,,, ,747,C, 703,0,747,東京都文京区後楽１－５－３,3010001000499,（株）アルファネット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100, ,662,C,1253,0,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西村　秀人,,,,,,, ,607,○, 934,0,607,20211215,,,,,,, ,716,C, 778,0,716,三重県四日市市諏訪栄町２２番３６号,2190002021395,（株）アレス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101, ,532,C,1394,0,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安間　功二,,,,,,, ,615,○, 923,0,615,20211215,,,,,,, ,616,C, 931,0,616,静岡県浜松市東区有玉台４－２４－１,9080402000243,（有）あんこう電氣,,,,,,,,,,,,,,,,,,, ,570,○,2799,0,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,570,○, 772,0,570,,,,,,,,,,,,
4102, ,818,C, 584,0,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林　雅浩,,,,,,,,,,,,,20211215,,,,,,, ,635,C, 906,0,635,岐阜県岐阜市須賀３ー１－２２,8200001000120,アンシンク（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,森川　雅博,,,,,,, ,632,○, 905,0,632,20211215,,,,,,, ,673,C, 856,0,673,神奈川県川崎市多摩区宿河原二丁目３２番地１号三竹コーポ１０２号室,8020001075379,（株）アンテック,,,,,,,,,,,,,,,,,,, ,647,○,2676,0,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104, ,668,C,1239,0,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安田　守一,,,,,,, ,724,○, 689,0,724,20211215,,,,,,, ,919,C, 330,0,919,愛知県豊川市大崎町小林１１５番地４,4180301009719,（株）アンデン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,熊本　直樹,,,,,,, ,1058,○,  63,1216,2274,20211215,,,,,,, ,840,C, 513,0,840,岐阜県高山市上岡本町５－５７９,2200001024843,ａｎｄ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106, ,1140,B,  39,999,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石垣　真,,,,,,,,,,,,,20211215,,,,,,, ,886,C, 386,0,886,東京都千代田区丸の内１－６－５　丸の内北口ビルディング２２階,7010001036671,（株）石垣,,,,,,,,,,,,, ,1383,○,  49,982,2365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,886,○, 419,0,886,,,,,,,,,,,,
4107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山浦　伯之,,,,,,, ,870,○, 451,0,870,20211215,,,,,,, ,682,C, 846,0,682,石川県金沢市無量寺町ハ６－１,3220001000949,（株）石川コンピュータ・センター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108, ,753,C, 838,0,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石川　時久,,,,,,, ,756,○, 614,0,756,20211215,,,,,,, ,880,C, 407,0,880,岐阜県不破郡垂井町綾戸５４５,9200001014747,石川設電（株）,,,,,,,,,,,,,,,,,,, ,767,○, 896,624,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,886,○, 416,0,886,,,,,,,,,,,,
4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石川　武義,,,,,,,,,,,,,20211215,,,,,,, ,647,C, 892,0,647,愛知県名古屋市港区港楽３－５－２２,7180001006039,（株）石川電機商会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木　和彦,,,,,,,,,,,,,20211215,,,,,,,-01,906,C, 346,0,906,神奈川県川崎市中原区今井南町２－４５,6020001068863,（株）イスズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小泉　宣昭,,,,,,, ,793,○, 541,0,793,20211215,,,,,,, ,780,C, 637,0,780,岐阜県岐阜市菅生六丁目９番１７号,9200001006736,（株）イズミ通信,,,,,,,,,,,,,,,,,,, ,706,○,2480,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,堀内　秀樹,,,,,,,,,,,,,20211215,,,,,,, ,715,C, 781,0,715,長野県長野市北条３１－４,1100001000277,（株）市星電気,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊藤　靖男,,,,,,,,,,,,,20211215,,,,,,, ,884,C, 390,0,884,愛知県半田市青山１－４－８,8180001091567,出亜電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,服部　吉保,,,,,,,,,,,,,20211215,,,,,,,-34,847,C,  特,735,1582,愛知県名古屋市中村区烏森町６－２０３,9180001029434,伊藤貞電気（株）,,,,,,,,,,,,,,,,,,, ,803,○,1910,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,803,○, 569,0,803,,,,,,,,,,,,
4115,-01,618,C,1328,0,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊藤　宏治,,,,,,,-01,565,○, 951,0,565,20211215,,,,,,,-01,614,C, 934,0,614,三重県桑名市多度町小山１９０１－２５,6190001012722,伊藤電気（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116, ,710,C,1053,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊藤　雅基,,,,,,, ,697,○, 786,0,697,20211215,,,,,,, ,953,C, 270,0,953,長野県駒ヶ根市赤須東５番６号,6100001021120,伊藤電工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲垣　季義,,,,,,,,,,,,,20211215,,,,,,, ,734,C, 727,0,734,静岡県浜松市西区入野町１５２５３,7080401000568,稲垣電気工事（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118, ,862,C, 478,0,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,永井　俊之,,,,,,,,,,,,,20211215,,,,,,, ,672,C, 861,0,672,愛知県稲沢市池部町２－８３,2180001085533,イナザワ防災（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲垣　好彦,,,,,,, ,853,○, 464,0,853,20211215,,,,,,, ,675,C, 854,0,675,長野県飯田市鼎名古熊２００７－７,4100001022244,（株）イナデン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,662,○, 735,0,662,,,,,,,,,,,,
4120, ,696,C,1123,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小澤　祥男,,,,,,,,,,,,,20211215,,,,,,, ,857,C, 469,0,857,長野県駒ヶ根市赤穂９１８６,5100002033826,伊南電工（有）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三橋　克隆,,,,,,, ,783,○, 557,0,783,20211215,,,,,,, ,579,C, 959,0,579,神奈川県横浜市南区花之木町３－５４,6020001044617,（株）イニシャルベイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
